Atlant Mytishi - Dinamo Riga,7:2,1.94,4.2,3.68,24.02.2015
Avangard Omsk - Metallurg Novokuznetsk,2:3 ET,1.4,5.62,6.68,24.02.2015
Barys Astana - Nizhny Novgorod,4:2,2.25,4.2,3,24.02.2015
Dyn. Moscow - Din. Minsk,3:1,1.65,4.69,4.66,24.02.2015
HC Yugra - Metallurg Magnitogorsk,4:3 ET,5.1,5.25,1.63,24.02.2015
Lokomotiv Yaroslavl - Cherepovets,2:1 ET,2.5,4,2.67,24.02.2015
Niznekamsk - Bars Kazan,0:6,5.1,5,1.67,24.02.2015
Podolsk - CSKA Moscow,1:2 ET,4.74,5,1.63,24.02.2015
Salavat Ufa - Sibir Novosibirsk,3:2,2.8,4.05,2.5,24.02.2015
Slovan Bratislava - Jokerit,2:3 ET,4.25,4.69,1.7,24.02.2015
Sochi - Lada,3:1,1.55,5.5,7,24.02.2015
Tractor Chelyabinsk - Yekaterinburg,3:2 pen.,2.43,4,2.95,24.02.2015
Vladivostok - Amur Khabarovsk,6:0,1.47,5.5,6.25,24.02.2015
Barys Astana - Sibir Novosibirsk,1:0,2.56,4.2,2.5,22.02.2015
Din. Minsk - Dinamo Riga,1:0,1.88,4.5,4,22.02.2015
Dyn. Moscow - Nizhny Novgorod,2:3,2,4.33,3.9,22.02.2015
HC Yugra - Yekaterinburg,1:0,2.97,4,2.35,22.02.2015
Lada - Bars Kazan,1:4,5,4.6,1.69,22.02.2015
Medvescak Zagreb - Jokerit,4:5 pen.,4.8,4.75,1.67,22.02.2015
Podolsk - Cherepovets,1:4,3.5,4.26,2.02,22.02.2015
Salavat Ufa - Metallurg Novokuznetsk,4:1,1.55,5,5.6,22.02.2015
Slovan Bratislava - SKA St. Petersburg,5:2,8,6.5,1.34,22.02.2015
Sochi - CSKA Moscow,2:3 pen.,3.1,4.23,2.15,22.02.2015
Tractor Chelyabinsk - Metallurg Magnitogorsk,2:4,3.2,4.1,2.25,22.02.2015
Amur Khabarovsk - Vladivostok,1:2,4.1,4.51,1.77,21.02.2015
Atlant Mytishi - SKA St. Petersburg,1:0,4.25,4.67,1.72,20.02.2015
Avangard Omsk - Sibir Novosibirsk,3:0,2.4,4.15,3.1,20.02.2015
Barys Astana - Metallurg Novokuznetsk,2:0,1.5,5.37,5.8,20.02.2015
Din. Minsk - Jokerit,3:1,3.2,4.01,2.35,20.02.2015
Dyn. Moscow - CSKA Moscow,2:1 ET,3.1,4,2.4,20.02.2015
HC Yugra - Bars Kazan,1:2 pen.,5.26,4.92,1.6,20.02.2015
Lada - Metallurg Magnitogorsk,3:4,4.5,4.33,1.75,20.02.2015
Lokomotiv Yaroslavl - Nizhny Novgorod,2:1,2.2,4.1,3.08,20.02.2015
Medvescak Zagreb - Dinamo Riga,1:3,3.5,4.3,2.02,20.02.2015
Niznekamsk - Yekaterinburg,4:5,2.22,4.01,3.1,20.02.2015
Sochi - Cherepovets,4:5 pen.,2.19,4.33,3.05,20.02.2015
Atlant Mytishi - Jokerit,2:4,2.95,4,2.35,18.02.2015
Din. Minsk - SKA St. Petersburg,1:7,4,4.35,2,18.02.2015
Dyn. Moscow - Cherepovets,1:3,1.58,4.81,5.25,18.02.2015
