Atlant Mytishi - Yekaterinburg,2:3,1.74,4.5,4.58,04.03.2014
Cherepovets - Avangard Omsk,1:2,2.05,4.3,3.38,04.03.2014
CSKA Moscow - Din. Minsk,3:0,1.37,6.15,7.7,04.03.2014
Dinamo Riga - Donbass,0:1,2.1,4.3,3.39,04.03.2014
Lev Prague - Sp. Moscow,2:3 pen.,1.36,6.5,7.75,04.03.2014
Lokomotiv Yaroslavl - Barys Astana,4:1,2.05,4.3,3.45,04.03.2014
Metallurg Magnitogorsk - Nizhny Novgorod,4:2,1.73,4.5,4.45,04.03.2014
Niznekamsk - Dyn. Moscow,2:4,5,4.93,1.65,04.03.2014
Salavat Ufa - Podolsk,3:2,1.4,5.75,7.5,04.03.2014
Sibir Novosibirsk - Metallurg Novokuznetsk,6:5,1.54,6,5.8,04.03.2014
SKA St. Petersburg - HC Yugra,1:2,1.25,7.4,9.75,04.03.2014
Slovan Bratislava - Medvescak Zagreb,2:3,3.32,4.3,2.15,04.03.2014
Tractor Chelyabinsk - Bars Kazan,2:3 pen.,2.75,4.2,2.35,04.03.2014
Vladivostok - Amur Khabarovsk,4:1,1.3,8.5,13,04.03.2014
Atlant Mytishi - HC Yugra,5:1,1.6,5.13,6.24,02.03.2014
Cherepovets - Barys Astana,2:1,2.28,4.3,2.9,02.03.2014
CSKA Moscow - Donbass,2:1 pen.,1.96,4.3,3.6,02.03.2014
Din. Minsk - Dinamo Riga,5:2,3.2,4.2,2.3,02.03.2014
Lev Prague - Medvescak Zagreb,2:1 ET,2.12,4.3,3.6,02.03.2014
Lokomotiv Yaroslavl - Avangard Omsk,4:1,1.8,4.25,4.55,02.03.2014
Metallurg Magnitogorsk - Bars Kazan,1:0,2.3,4,2.95,02.03.2014
Niznekamsk - Podolsk,5:1,2.25,4.35,2.93,02.03.2014
Salavat Ufa - Dyn. Moscow,1:3,2.7,4.15,2.5,02.03.2014
SKA St. Petersburg - Yekaterinburg,4:0,1.45,5.63,6.75,02.03.2014
Slovan Bratislava - Sp. Moscow,0:3,1.75,4.62,4.56,02.03.2014
Tractor Chelyabinsk - Nizhny Novgorod,0:1,2,4.5,3.61,02.03.2014
Amur Khabarovsk - Metallurg Novokuznetsk,2:7,2.11,4.4,3.2,01.03.2014
Vladivostok - Sibir Novosibirsk,3:1,1.85,4.6,4.14,01.03.2014
Atlant Mytishi - Avangard Omsk,2:0,2.4,4.2,2.9,28.02.2014
Cherepovets - Yekaterinburg,2:1,2.1,4.4,3.18,28.02.2014
