Dyn. Moscow - Cherepovets,2:1 ET,1.57,4.8,5.7,11.11.2016
Lokomotiv Yaroslavl - CSKA Moscow,3:1,3,4,2.26,11.11.2016
Podolsk - SKA St. Petersburg,0:4,7,6.53,1.4,11.11.2016
Yekaterinburg - Medvescak Zagreb,3:2,2.1,4.4,3.25,11.11.2016
Avangard Omsk - Sochi,4:0,1.85,4.37,4.08,10.11.2016
Barys Astana - Slovan Bratislava,5:1,2.15,4.48,3.2,10.11.2016
Dinamo Riga - Amur Khabarovsk,3:2,2.11,4,3.4,10.11.2016
Din. Minsk - Kunlun,3:4,1.91,4.41,3.8,10.11.2016
Jokerit - Vladivostok,2:1,2.09,4.35,3.1,10.11.2016
Metallurg Magnitogorsk - Bars Kazan,2:3 pen.,2.25,4,3.05,10.11.2016
Metallurg Novokuznetsk - Sp. Moscow,0:3,3.9,4.42,1.9,10.11.2016
Salavat Ufa - Niznekamsk,4:1,1.72,4.62,4.65,10.11.2016
Sibir Novosibirsk - Nizhny Novgorod,1:4,2.7,4,2.65,10.11.2016
Tractor Chelyabinsk - Lada,1:2 pen.,2.05,4.18,3.71,10.11.2016
Dyn. Moscow - SKA St. Petersburg,2:3,4.2,4.5,1.8,09.11.2016
HC Yugra - Medvescak Zagreb,3:1,2.42,4.12,2.7,09.11.2016
Lokomotiv Yaroslavl - Cherepovets,1:4,1.55,4.92,6,09.11.2016
Podolsk - CSKA Moscow,3:2 pen.,5.25,5,1.59,09.11.2016
Avangard Omsk - Nizhny Novgorod,2:1,2.2,4,3.25,08.11.2016
Dinamo Riga - Kunlun,2:5,2.24,4,3.2,08.11.2016
Din. Minsk - Vladivostok,0:3,2.1,4.46,3.2,08.11.2016
Jokerit - Amur Khabarovsk,3:2 pen.,1.62,4.6,5.2,08.11.2016
Metallurg Magnitogorsk - Niznekamsk,2:1 pen.,1.56,5,5.4,08.11.2016
Metallurg Novokuznetsk - Sochi,1:0 pen.,4.6,4.85,1.68,08.11.2016
Salavat Ufa - Lada,4:2,1.65,5.15,4.63,08.11.2016
Sibir Novosibirsk - Sp. Moscow,0:2,2.18,4.1,3.1,08.11.2016
Tractor Chelyabinsk - Bars Kazan,2:3 pen.,2.88,4,2.45,08.11.2016
Yekaterinburg - Slovan Bratislava,1:4,2.27,4.25,3.05,08.11.2016
Barys Astana - Medvescak Zagreb,2:0,2.02,4.59,3.3,07.11.2016
Dinamo Riga - Din. Minsk,4:3,2.65,4.2,2.5,01.11.2016
Cherepovets - Medvescak Zagreb,7:3,2.21,4.25,2.86,31.10.2016
Vladivostok - Kunlun,2:3,1.75,4.5,4.5,31.10.2016
Podolsk - Din. Minsk,9:6,2.75,4.2,2.4,30.10.2016
Salavat Ufa - Sibir Novosibirsk,6:0,2.02,4.33,3.5,30.10.2016
Tractor Chelyabinsk - Metallurg Novokuznetsk,2:0,1.47,5.65,6.5,30.10.2016
Bars Kazan - Yekaterinburg,5:0,1.6,5,5,29.10.2016
Cherepovets - Slovan Bratislava,1:3,2.24,4.33,2.9,29.10.2016
Lada - Barys Astana,2:3 ET,2.37,4.25,2.8,29.10.2016
Lokomotiv Yaroslavl - Jokerit,4:1,1.8,4.43,4.4,29.10.2016
Niznekamsk - HC Yugra,2:1,2.11,4.2,3.35,29.10.2016
Sp. Moscow - Sochi,2:5,2.5,4.1,2.67,29.10.2016
Vladivostok - Kunlun,3:1,1.83,4.5,4.25,29.10.2016
Dyn. Moscow - Jokerit,3:0,2.05,4.25,3.3,28.10.2016
Metallurg Magnitogorsk - Sibir Novosibirsk,3:2,1.73,4.74,4.3,28.10.2016
Podolsk - Dinamo Riga,3:2,2.3,4.1,3.05,28.10.2016
Salavat Ufa - Metallurg Novokuznetsk,4:3,1.36,7.55,7.5,28.10.2016
Tractor Chelyabinsk - Avangard Omsk,3:1,2.95,4,2.4,28.10.2016
Bars Kazan - HC Yugra,4:1,1.57,5.25,6,27.10.2016
CSKA Moscow - Slovan Bratislava,4:2,1.38,6.25,8.25,27.10.2016
Kunlun - Amur Khabarovsk,1:0,2.2,4,3.15,27.10.2016
Lada - Yekaterinburg,2:1,2.29,4.2,2.9,27.10.2016
Lokomotiv Yaroslavl - Din. Minsk,6:3,1.8,4.33,4.05,27.10.2016
Niznekamsk - Barys Astana,0:3,2.25,4.33,2.85,27.10.2016
SKA St. Petersburg - Medvescak Zagreb,6:0,1.22,9,10,27.10.2016
Dyn. Moscow - Dinamo Riga,2:1 pen.,1.64,4.8,5.5,26.10.2016
Metallurg Magnitogorsk - Metallurg Novokuznetsk,3:2,1.27,8,9.3,26.10.2016
Podolsk - Jokerit,1:2,2.9,4.17,2.23,26.10.2016
Salavat Ufa - Avangard Omsk,2:3,2.45,4.11,2.65,26.10.2016
Sochi - Nizhny Novgorod,1:2,2.4,4.2,2.75,26.10.2016
Tractor Chelyabinsk - Sibir Novosibirsk,3:2,2.3,4,3.01,26.10.2016
Bars Kazan - Barys Astana,2:1,1.56,5.03,5.5,25.10.2016
CSKA Moscow - Medvescak Zagreb,3:1,1.33,6.25,8.85,25.10.2016
Lada - HC Yugra,4:3,2.2,4.1,3.3,25.10.2016
Niznekamsk - Yekaterinburg,2:5,2.16,4.05,3.2,25.10.2016
SKA St. Petersburg - Slovan Bratislava,6:1,1.25,8,9.1,25.10.2016
Vladivostok - Amur Khabarovsk,2:1,1.75,4.5,4.5,25.10.2016
Kunlun - Lokomotiv Yaroslavl,3:1,4.45,4.3,1.83,24.10.2016
Sp. Moscow - Nizhny Novgorod,3:0,2.88,4,2.3,24.10.2016
Din. Minsk - Sochi,5:2,2.32,4.14,2.9,23.10.2016
Kunlun - Metallurg Magnitogorsk,1:5,3.9,4.3,1.91,23.10.2016
Medvescak Zagreb - Lada,3:2,1.91,4.43,3.64,23.10.2016
Vladivostok - Tractor Chelyabinsk,0:1,2.07,4.25,3.6,23.10.2016
Avangard Omsk - SKA St. Petersburg,2:3 pen.,3.67,4.35,2,22.10.2016
Bars Kazan - Niznekamsk,3:1,1.72,4.5,5,22.10.2016
Barys Astana - Lokomotiv Yaroslavl,1:8,3.17,4.2,2.15,22.10.2016
HC Yugra - Dyn. Moscow,0:1,3.55,4.05,2.05,22.10.2016
Metallurg Novokuznetsk - CSKA Moscow,2:4,9.48,6.5,1.31,22.10.2016
Sibir Novosibirsk - Cherepovets,2:4,1.81,4.33,4.2,22.10.2016
Yekaterinburg - Podolsk,2:1,2.15,4.11,3.25,22.10.2016
Amur Khabarovsk - Metallurg Magnitogorsk,1:5,3.9,4.2,2.02,21.10.2016
Dinamo Riga - Sochi,2:3 pen.,3.09,4.05,2.38,21.10.2016
Din. Minsk - Nizhny Novgorod,3:2 pen.,2.42,4.01,2.65,21.10.2016
Jokerit - Sp. Moscow,3:2,1.91,4.41,3.9,21.10.2016
Kunlun - Tractor Chelyabinsk,2:3,2.4,4,3.05,21.10.2016
Slovan Bratislava - Lada,3:2,2.15,4.25,3.3,21.10.2016
Vladivostok - Salavat Ufa,2:3 pen.,2.5,4.5,2.65,21.10.2016
Avangard Omsk - Cherepovets,5:2,1.56,5,5.9,20.10.2016
Barys Astana - Podolsk,5:0,2,4.47,3.3,20.10.2016
HC Yugra - Lokomotiv Yaroslavl,0:1,4.05,4.3,1.85,20.10.2016
Metallurg Novokuznetsk - SKA St. Petersburg,0:6,9,7.5,1.28,20.10.2016
Sibir Novosibirsk - CSKA Moscow,3:2 pen.,4.4,4.4,1.75,20.10.2016
Yekaterinburg - Dyn. Moscow,3:2 pen.,3.35,4.2,2.1,20.10.2016
Amur Khabarovsk - Tractor Chelyabinsk,4:2,2.52,4.1,2.7,19.10.2016
Dinamo Riga - Nizhny Novgorod,1:2 pen.,3,4.2,2.25,19.10.2016
Din. Minsk - Sp. Moscow,1:5,1.9,4.5,4.1,19.10.2016
Jokerit - Sochi,2:3 ET,2.2,4.35,3,19.10.2016
