Atlant Mytishi - Metallurg Novokuznetsk,5:0,1.25,8,11,17.02.2013
Avangard Omsk - Dyn. Moscow,0:3,1.91,4.44,3.78,17.02.2013
Barys Astana - SKA St. Petersburg,5:4,3.45,4.63,1.95,17.02.2013
Cherepovets - Niznekamsk,3:4 ET,2,4.34,3.61,17.02.2013
Dinamo Riga - Slovan Bratislava,3:1,2.66,4.3,2.56,17.02.2013
Din. Minsk - Salavat Ufa,2:3,1.8,4.74,4.18,17.02.2013
Donbass - Lev Prague,2:1 pen.,1.72,4.76,4.3,17.02.2013
HC Yugra - Yekaterinburg,4:0,1.45,5.77,6.45,17.02.2013
Lokomotiv Yaroslavl - Sibir Novosibirsk,2:4,1.8,4.65,4.59,17.02.2013
Metallurg Magnitogorsk - Tractor Chelyabinsk,1:4,2.25,4.2,2.96,17.02.2013
Nizhny Novgorod - Amur Khabarovsk,3:2,1.45,5.77,7,17.02.2013
Podolsk - Bars Kazan,2:3,6.25,6,1.53,17.02.2013
Sp. Moscow - CSKA Moscow,4:2,3.81,4.49,1.89,17.02.2013
Atlant Mytishi - Amur Khabarovsk,2:0,1.33,6.63,7.75,15.02.2013
Avangard Omsk - SKA St. Petersburg,3:4 pen.,2.45,4.2,2.74,15.02.2013
Cherepovets - Salavat Ufa,3:0,2.6,3.9,2.66,15.02.2013
Dinamo Riga - CSKA Moscow,3:2 pen.,4.4,4.59,1.75,15.02.2013
Din. Minsk - Bars Kazan,2:3,2.65,4.2,2.49,15.02.2013
Donbass - Slovan Bratislava,3:4 ET,1.6,5.09,5.41,15.02.2013
HC Yugra - Dyn. Moscow,4:0,3.22,4.46,2.15,15.02.2013
Lokomotiv Yaroslavl - Metallurg Novokuznetsk,2:5,1.25,7.91,10.26,15.02.2013
Metallurg Magnitogorsk - Yekaterinburg,3:1,1.3,7.48,10.5,15.02.2013
Nizhny Novgorod - Sibir Novosibirsk,4:0,2.6,4.04,2.56,15.02.2013
Podolsk - Niznekamsk,1:4,6,5.67,1.55,15.02.2013
Sp. Moscow - Lev Prague,0:2,5,4.76,1.65,15.02.2013
Atlant Mytishi - Sibir Novosibirsk,2:3 pen.,1.65,4.84,4.57,13.02.2013
Barys Astana - Dyn. Moscow,4:2,3.01,4.55,2.1,13.02.2013
Cherepovets - Bars Kazan,0:2,3.37,4.34,2.2,13.02.2013
