Atlant Mytishi - Metallurg Novokuznetsk,1:4,1.6,5.19,5.69,26.02.2012
Avangard Omsk - Niznekamsk,3:4,1.59,5.3,5,26.02.2012
Barys Astana - Podolsk,3:2,1.51,5.8,5.5,26.02.2012
Dinamo Riga - Amur Khabarovsk,3:2,2.14,4.3,2.98,26.02.2012
Dyn. Moscow - HC Lev,5:3,1.31,6.83,7.65,26.02.2012
HC Yugra - Bars Kazan,5:4 pen.,4.49,5.05,1.75,26.02.2012
Lokomotiv Yaroslavl - Din. Minsk,CAN.,,,,26.02.2012
Metallurg Magnitogorsk - Salavat Ufa,4:3,2.41,4.42,2.54,26.02.2012
Nizhny Novgorod - CSKA Moscow,2:3 ET,1.85,4.5,3.89,26.02.2012
SKA St. Petersburg - Sibir Novosibirsk,4:1,1.35,7.6,8.5,26.02.2012
Tractor Chelyabinsk - Cherepovets,5:4,1.73,4.63,4.34,26.02.2012
Yekaterinburg - Sp. Moscow,1:2 pen.,2.49,4.33,2.52,26.02.2012
Atlant Mytishi - Sibir Novosibirsk,2:1 pen.,1.46,5.75,6.45,24.02.2012
Avangard Omsk - Salavat Ufa,5:2,2.45,4.49,2.52,24.02.2012
Barys Astana - Cherepovets,3:4 pen.,2.25,4.41,2.9,24.02.2012
Dinamo Riga - Metallurg Novokuznetsk,4:1,1.8,5.4,4.3,24.02.2012
Dyn. Moscow - Din. Minsk,3:4 pen.,1.75,4.73,4.2,24.02.2012
HC Yugra - Niznekamsk,4:5 ET,2.29,4.4,3,24.02.2012
Lokomotiv Yaroslavl - HC Lev,CAN.,,,,24.02.2012
Metallurg Magnitogorsk - Bars Kazan,2:6,2.25,4.5,2.8,24.02.2012
Nizhny Novgorod - HC Lev,5:2,1.4,6.74,7.5,24.02.2012
SKA St. Petersburg - Amur Khabarovsk,5:2,1.47,5.88,6,24.02.2012
Tractor Chelyabinsk - Sp. Moscow,2:1,1.45,6.06,6.15,24.02.2012
Yekaterinburg - Podolsk,4:5 ET,2,4.58,3.59,24.02.2012
Atlant Mytishi - Amur Khabarovsk,1:4,1.85,4.5,3.9,22.02.2012
Avangard Omsk - Bars Kazan,4:3,2.37,4.3,2.75,22.02.2012
Barys Astana - Sp. Moscow,3:2 ET,1.75,5.08,4.11,22.02.2012
Dinamo Riga - Sibir Novosibirsk,3:2 pen.,1.6,5.23,5.17,22.02.2012
Dyn. Moscow - CSKA Moscow,1:0,1.85,4.59,4.13,22.02.2012
HC Yugra - Salavat Ufa,4:3 pen.,4.01,4.94,1.95,22.02.2012
Lokomotiv Yaroslavl - CSKA Moscow,CAN.,,,,22.02.2012
Metallurg Magnitogorsk - Niznekamsk,2:3 ET,1.43,5.76,6.65,22.02.2012
Nizhny Novgorod - Din. Minsk,6:4,2.17,4.42,3,22.02.2012
SKA St. Petersburg - Metallurg Novokuznetsk,5:2,1.45,5.57,6.65,22.02.2012
Tractor Chelyabinsk - Podolsk,2:3 pen.,1.22,9.26,11.57,22.02.2012
Yekaterinburg - Cherepovets,1:0 ET,4.45,4.75,1.7,22.02.2012
Cherepovets - Podolsk,8:2,1.3,7.53,8.92,20.02.2012
Amur Khabarovsk - Metallurg Magnitogorsk,4:0,2.81,4.25,2.4,19.02.2012
Bars Kazan - Nizhny Novgorod,4:3 ET,1.62,5.13,4.75,19.02.2012
CSKA Moscow - Yekaterinburg,0:2,1.53,5.03,6,19.02.2012
Dinamo Riga - Atlant Mytishi,2:4,2.29,4.2,3.02,19.02.2012
Din. Minsk - Tractor Chelyabinsk,3:5,2.49,4.22,2.54,19.02.2012
HC Lev - Barys Astana,2:3,4.16,5.09,1.85,19.02.2012
Metallurg Novokuznetsk - Avangard Omsk,1:4,2.66,4.3,2.44,19.02.2012
Niznekamsk - Lokomotiv Yaroslavl,CAN.,,,,19.02.2012
Salavat Ufa - Dyn. Moscow,2:0,1.8,4.84,3.85,19.02.2012
Sibir Novosibirsk - HC Yugra,0:1,3.05,4.45,2.1,19.02.2012
Sp. Moscow - SKA St. Petersburg,4:2,5.49,5.4,1.6,19.02.2012
Amur Khabarovsk - HC Yugra,4:1,2,4.4,3.4,17.02.2012
Bars Kazan - Lokomotiv Yaroslavl,CAN.,,,,17.02.2012
Cherepovets - SKA St. Petersburg,1:3,3.15,4.67,2.04,17.02.2012
CSKA Moscow - Barys Astana,4:1,2.29,4.3,2.85,17.02.2012
Din. Minsk - Yekaterinburg,2:1,1.5,5.37,5.7,17.02.2012
HC Lev - Tractor Chelyabinsk,2:4,5.99,5.38,1.55,17.02.2012
Metallurg Novokuznetsk - Metallurg Magnitogorsk,2:1,3,4.37,2.19,17.02.2012
Niznekamsk - Dyn. Moscow,1:3,3,4.45,2.15,17.02.2012
Podolsk - Atlant Mytishi,1:5,5.42,5.13,1.57,17.02.2012
Salavat Ufa - Nizhny Novgorod,6:4,1.6,5.36,5.53,17.02.2012
Sibir Novosibirsk - Avangard Omsk,1:4,3.98,4.69,1.88,17.02.2012
Sp. Moscow - Dinamo Riga,1:2,2.81,4.2,2.45,17.02.2012
