Buffalo Sabres - New Jersey Devils,1:2 ET,2.55,3.95,2.7,12.11.2016
Chicago Blackhawks - Washington Capitals,2:3 ET,3.1,4,2.4,12.11.2016
Colorado Avalanche - Winnipeg Jets,3:2 ET,2.25,4.2,3,12.11.2016
Edmonton Oilers - Dallas Stars,2:3,2.15,4.33,3.65,12.11.2016
Ottawa Senators - Los Angeles Kings,2:1,2.65,4,2.5,12.11.2016
Toronto Maple Leafs - Philadelphia Flyers,6:3,2.5,4.2,2.55,12.11.2016
Arizona Coyotes - Winnipeg Jets,2:3,2.8,4.2,2.5,11.11.2016
Boston Bruins - Columbus Blue Jackets,5:2,2,4.2,3.75,11.11.2016
Calgary Flames - Dallas Stars,2:4,2.4,4.2,2.85,11.11.2016
Carolina Hurricanes - Anaheim Ducks,2:4,2.55,4,2.6,11.11.2016
Detroit Red Wings - Vancouver Canucks,3:1,1.95,4.2,3.55,11.11.2016
Florida Panthers - San Jose Sharks,2:4,2.8,3.95,2.4,11.11.2016
Montreal Canadiens - Los Angeles Kings,4:1,2.25,4,3,11.11.2016
Nashville Predators - St. Louis Blues,3:1,2.4,4,3,11.11.2016
Pittsburgh Penguins - Minnesota Wild,2:4,2,4.2,3.55,11.11.2016
Tampa Bay Lightning - New York Islanders,4:1,2,4.2,3.45,11.11.2016
Buffalo Sabres - Ottawa Senators,1:2 pen.,2.3,4,3,10.11.2016
Columbus Blue Jackets - Anaheim Ducks,3:2 ET,2.75,4,2.45,10.11.2016
St. Louis Blues - Chicago Blackhawks,1:2 ET,2.3,4,2.95,10.11.2016
Colorado Avalanche - Arizona Coyotes,2:4,2.1,4.2,3.25,09.11.2016
Montreal Canadiens - Boston Bruins,3:2,2,4.2,3.8,09.11.2016
Nashville Predators - Ottawa Senators,3:1,2.2,4.2,3.4,09.11.2016
New Jersey Devils - Carolina Hurricanes,3:2 pen.,2.3,4,3.4,09.11.2016
New York Rangers - Vancouver Canucks,3:5,1.7,5,6,09.11.2016
Philadelphia Flyers - Detroit Red Wings,2:3 pen.,2.2,4.2,3.15,09.11.2016
Pittsburgh Penguins - Edmonton Oilers,4:3,1.95,4.4,4.05,09.11.2016
Toronto Maple Leafs - Los Angeles Kings,0:7,2.65,4,2.5,09.11.2016
Washington Capitals - San Jose Sharks,0:3,2.3,4,2.95,09.11.2016
Winnipeg Jets - Dallas Stars,8:2,2.45,4.2,2.7,09.11.2016
Boston Bruins - Buffalo Sabres,4:0,2,4.05,3.45,08.11.2016
Florida Panthers - Tampa Bay Lightning,3:1,2.65,4,2.5,08.11.2016
New York Islanders - Vancouver Canucks,4:2,1.91,4.2,3.8,08.11.2016
Anaheim Ducks - Calgary Flames,4:1,1.85,4.2,4,07.11.2016
Carolina Hurricanes - New Jersey Devils,1:4,2.3,4,3.15,07.11.2016
Chicago Blackhawks - Dallas Stars,4:3 ET,2.16,4.2,3.4,07.11.2016
New York Rangers - Winnipeg Jets,5:2,1.85,4.33,4.1,07.11.2016
Boston Bruins - New York Rangers,2:5,2.65,4,2.6,06.11.2016
Dallas Stars - Chicago Blackhawks,2:3,2.7,4,2.6,06.11.2016
Detroit Red Wings - Edmonton Oilers,1:2,2.1,4.33,3.2,06.11.2016
Los Angeles Kings - Calgary Flames,5:0,2.2,4,3.25,06.11.2016
Montreal Canadiens - Philadelphia Flyers,5:4,2.15,4.33,3.3,06.11.2016
Nashville Predators - Carolina Hurricanes,2:3 pen.,2.08,4,3.3,06.11.2016
New York Islanders - Edmonton Oilers,3:4 pen.,2.4,3.95,2.8,06.11.2016
Ottawa Senators - Buffalo Sabres,1:2,2.15,4,3.3,06.11.2016
San Jose Sharks - Pittsburgh Penguins,0:5,2.3,4.15,3.1,06.11.2016
St. Louis Blues - Columbus Blue Jackets,2:1 ET,1.95,4.2,3.9,06.11.2016
