Minnesota Wild - Dallas Stars,5:3,4.59,5,1.8,11.04.2011
Calgary Flames - Vancouver Canucks,2:3 ET,2.6,4.33,2.45,10.04.2011
Carolina Hurricanes - Tampa Bay Lightning,2:6,1.9,4.5,4.2,10.04.2011
Chicago Blackhawks - Detroit Red Wings,3:4,1.8,4.5,3.9,10.04.2011
Colorado Avalanche - Edmonton Oilers,4:3 ET,2.35,4.2,2.85,10.04.2011
Columbus Blue Jackets - Buffalo Sabres,4:5,3,4.33,2.25,10.04.2011
Florida Panthers - Washington Capitals,1:0,3.15,4.33,2.12,10.04.2011
Los Angeles Kings - Anaheim Ducks,1:3,2.35,4.2,2.8,10.04.2011
New Jersey Devils - Boston Bruins,3:2,2.54,3.9,2.5,10.04.2011
Philadelphia Flyers - New York Islanders,7:4,1.63,4.8,4.84,10.04.2011
San Jose Sharks - Arizona Coyotes,3:1,2,4.33,3.35,10.04.2011
St.Louis Blues - Nashville Predators,2:0,2.65,4.2,2.6,10.04.2011
Toronto Maple Leafs - Montreal Canadiens,1:4,2.4,4.2,2.65,10.04.2011
Winnipeg Jets - Pittsburgh Penguins,2:5,2.7,4,2.45,10.04.2011
Anaheim Ducks - Los Angeles Kings,2:1,2.2,4.2,2.95,09.04.2011
Arizona Coyotes - San Jose Sharks,4:3,2.54,4,2.5,09.04.2011
Boston Bruins - Ottawa Senators,3:1,1.76,4.5,4.05,09.04.2011
Buffalo Sabres - Philadelphia Flyers,4:3 ET,2.29,4,2.75,09.04.2011
Colorado Avalanche - Dallas Stars,2:3,3.75,4.33,3,09.04.2011
Detroit Red Wings - Chicago Blackhawks,2:4,2.54,4.05,2.45,09.04.2011
Edmonton Oilers - Minnesota Wild,1:3,2.5,4,2.7,09.04.2011
Nashville Predators - Columbus Blue Jackets,4:1,1.7,4.5,4.4,09.04.2011
New York Islanders - Pittsburgh Penguins,3:4 pen.,3.15,4.2,2.2,09.04.2011
New York Rangers - New Jersey Devils,5:2,1.9,4.5,4.2,09.04.2011
Tampa Bay Lightning - Florida Panthers,4:2,1.8,4.5,4.15,09.04.2011
Winnipeg Jets - Carolina Hurricanes,1:6,3.45,4.25,2,09.04.2011
Dallas Stars - Colorado Avalanche,4:2,1.6,4.8,5.25,08.04.2011
New York Rangers - Winnipeg Jets,0:3,1.75,4.5,4.34,08.04.2011
Ottawa Senators - Montreal Canadiens,3:2 ET,2.65,4,2.45,08.04.2011
Vancouver Canucks - Minnesota Wild,5:0,1.75,4.5,4.4,08.04.2011
Anaheim Ducks - San Jose Sharks,6:2,2.6,4,2.65,07.04.2011
Boston Bruins - New York Islanders,3:2,1.77,4.5,4.34,07.04.2011
Calgary Flames - Edmonton Oilers,6:1,1.65,4.8,5.09,07.04.2011
Carolina Hurricanes - Detroit Red Wings,3:0,2.5,4,2.7,07.04.2011
Chicago Blackhawks - St.Louis Blues,4:3 ET,1.78,4.5,4,07.04.2011
Los Angeles Kings - Arizona Coyotes,3:2 pen.,2.38,4.2,2.89,07.04.2011
New Jersey Devils - Toronto Maple Leafs,4:2,2.15,4.2,3.2,07.04.2011
Washington Capitals - Florida Panthers,5:2,1.66,4.8,4.7,07.04.2011
Buffalo Sabres - Tampa Bay Lightning,4:2,2.25,4.2,2.85,06.04.2011
Dallas Stars - Columbus Blue Jackets,3:0,1.83,4.4,4.09,06.04.2011
Edmonton Oilers - Vancouver Canucks,2:0,4,4.5,1.8,06.04.2011
Montreal Canadiens - Chicago Blackhawks,2:1 ET,2.54,4.2,2.5,06.04.2011
Nashville Predators - Winnipeg Jets,6:3,1.8,4.4,4,06.04.2011
Ottawa Senators - Philadelphia Flyers,5:2,3.3,4.3,2.04,06.04.2011
Pittsburgh Penguins - New Jersey Devils,4:2,2.04,4.2,3.4,06.04.2011
St.Louis Blues - Colorado Avalanche,3:1,1.8,4.4,4,06.04.2011
Toronto Maple Leafs - Washington Capitals,2:3 pen.,2.88,4.2,2.35,06.04.2011
New York Rangers - Boston Bruins,5:3,2.52,4,2.54,05.04.2011
San Jose Sharks - Los Angeles Kings,6:1,2,4.3,3.4,05.04.2011
