56. Round,,1,X,2,
Espoo - Assat,5:1,1.36,5.65,7.75,06.03.2007
Ilves - IFK Helsinki,2:3,2.29,4.33,2.5,06.03.2007
Jokerit - Hameenlinna,8:3,1.95,4.34,3.25,06.03.2007
KalPa - Tappara,4:0,4.09,4.65,1.7,06.03.2007
Lukko - Karpat,4:1,2.6,4.4,2.25,06.03.2007
Pelicans - TPS Turku,3:2,2.8,4.5,2.15,06.03.2007
SaiPa - Jyvaskyla,2:0,1.91,4.5,3.45,06.03.2007
55. Round,,1,X,2,
Assat - Karpat,3:4,5,4.8,1.6,04.03.2007
Hameenlinna - KalPa,5:1,1.2,8,11,03.03.2007
Jyvaskyla - Ilves,5:2,2.95,4.33,2.2,03.03.2007
Lukko - Pelicans,1:2 pen.,1.83,4.8,4.8,03.03.2007
Tappara - Espoo,2:0,2.04,4.42,3.2,03.03.2007
TPS Turku - Jokerit,2:4,2.35,4.33,2.54,03.03.2007
IFK Helsinki - SaiPa,1:2,1.45,5.5,6.5,02.03.2007
54. Round,,1,X,2,
Assat - KalPa,4:1,1.85,4.5,3.7,01.03.2007
Espoo - SaiPa,0:3,1.4,5.5,6.8,01.03.2007
Hameenlinna - IFK Helsinki,1:0,1.8,4.5,3.55,01.03.2007
Jokerit - Lukko,6:1,1.55,4.84,4.84,01.03.2007
Karpat - Pelicans,6:1,1.4,5.5,7,01.03.2007
Tappara - Jyvaskyla,4:0,1.44,5.5,6.75,01.03.2007
TPS Turku - Ilves,3:2,2,4.54,3.2,01.03.2007
53. Round,,1,X,2,
IFK Helsinki - TPS Turku,8:4,1.9,4.34,3.4,27.02.2007
Ilves - Assat,5:1,1.45,5,6,27.02.2007
Jyvaskyla - Karpat,3:4 ET,4.7,4.65,1.61,27.02.2007
KalPa - Espoo,2:1 ET,5,4.75,1.55,27.02.2007
Lukko - Hameenlinna,3:8,2.5,4.4,2.45,27.02.2007
Pelicans - Tappara,1:2,2.65,4.25,2.25,27.02.2007
SaiPa - Jokerit,1:3,4,4.5,1.8,27.02.2007
52. Round,,1,X,2,
Espoo - Hameenlinna,4:0,2.25,4.2,2.8,24.02.2007
IFK Helsinki - Karpat,2:3 pen.,2.65,4.3,2.25,24.02.2007
KalPa - TPS Turku,2:3,4.2,4.65,1.65,24.02.2007
Lukko - Ilves,0:6,1.85,4.65,3.85,24.02.2007
Pelicans - Jyvaskyla,5:0,1.85,4.4,3.85,24.02.2007
SaiPa - Assat,3:2,1.8,4.65,3.85,24.02.2007
Tappara - Jokerit,1:2 pen.,2.2,4.4,2.65,24.02.2007
51. Round,,1,X,2,
Assat - Tappara,2:1,4.4,4.59,1.66,22.02.2007
Hameenlinna - SaiPa,5:1,1.4,5.75,7,22.02.2007
Ilves - Pelicans,3:2,1.86,4.45,3.4,22.02.2007
Jokerit - KalPa,1:4,1.2,8,13,22.02.2007
Jyvaskyla - IFK Helsinki,3:4 ET,3.15,4.54,2,22.02.2007
Karpat - Espoo,1:3,1.6,4.69,4.75,22.02.2007
TPS Turku - Lukko,6:3,2.04,4.4,3.2,22.02.2007
50. Round,,1,X,2,
Assat - Jokerit,1:2,4.7,4.84,1.61,20.02.2007
Espoo - Ilves,3:0,1.8,4.33,3.95,20.02.2007
IFK Helsinki - Pelicans,5:0,1.7,4.7,4.2,20.02.2007
Jyvaskyla - Lukko,6:5 pen.,3.25,4.59,2.04,20.02.2007
KalPa - SaiPa,2:5,2.54,4.34,2.35,20.02.2007
Karpat - TPS Turku,3:2,1.57,4.75,5.05,20.02.2007
Tappara - Hameenlinna,2:0,2.15,4.33,2.75,20.02.2007
49. Round,,1,X,2,
Hameenlinna - Assat,6:2,1.33,5.8,9.25,17.02.2007
Ilves - Karpat,4:5,3.45,4.4,2,17.02.2007
Jokerit - Espoo,1:3,1.75,4.7,4,17.02.2007
Lukko - IFK Helsinki,2:1 pen.,2.15,4.4,2.8,17.02.2007
Pelicans - KalPa,3:1,1.37,5.5,6.5,17.02.2007
SaiPa - Tappara,3:4,3.45,4.4,2,17.02.2007
TPS Turku - Jyvaskyla,1:3,1.44,5.3,6.5,17.02.2007
48. Round,,1,X,2,
Assat - Lukko,2:6,3,4.5,2.13,15.02.2007
Hameenlinna - Karpat,4:6,2.45,4.2,2.5,15.02.2007
Jokerit - IFK Helsinki,2:1,1.9,4.5,3.45,15.02.2007
KalPa - Jyvaskyla,4:3,2.8,4.33,2.29,15.02.2007
SaiPa - TPS Turku,1:4,2.7,4.4,2.29,15.02.2007
Tappara - Ilves,2:5,1.9,4.3,3.7,15.02.2007
Espoo - Pelicans,4:1,1.8,4.5,4.05,13.02.2007
44. Round,,1,X,2,
Jokerit - Jyvaskyla,7:3,1.4,5.75,7.5,13.02.2007
39. Round,,1,X,2,
IFK Helsinki - Hameenlinna,2:8,2.2,4.4,2.9,13.02.2007
38. Round,,1,X,2,
KalPa - Karpat,2:10,7.5,5.75,1.4,13.02.2007
47. Round,,1,X,2,
Ilves - SaiPa,2:1,1.75,4.5,4,03.02.2007
Jyvaskyla - Espoo,3:1,3.4,4.5,1.9,03.02.2007
Karpat - Tappara,5:1,1.85,4.7,3.78,03.02.2007
Lukko - KalPa,7:4,1.33,6.5,7.8,03.02.2007
Pelicans - Jokerit,2:3,2.7,4.45,2.25,03.02.2007
TPS Turku - Hameenlinna,2:6,2.35,4.59,2.65,03.02.2007
46. Round,,1,X,2,
IFK Helsinki - Assat,3:2,1.4,5.5,6.6,02.02.2007
Assat - Jyvaskyla,4:0,2.25,4.5,2.7,01.02.2007
Espoo - Lukko,6:3,2.2,4.5,2.7,01.02.2007
Hameenlinna - Pelicans,5:4 pen.,1.6,4.75,4.59,01.02.2007
KalPa - IFK Helsinki,2:5,4.5,4.65,1.67,01.02.2007
Tappara - TPS Turku,3:0,1.85,4.55,3.5,01.02.2007
Jokerit - Ilves,2:0,1.7,4.5,4.05,31.01.2007
45. Round,,1,X,2,
IFK Helsinki - Tappara,1:5,2.15,4.33,2.95,30.01.2007
Ilves - KalPa,1:3,1.36,5.8,7.75,30.01.2007
Jyvaskyla - Hameenlinna,2:5,2.8,4.33,2.1,30.01.2007
Karpat - Jokerit,1:4,1.8,4.75,4,30.01.2007
Lukko - SaiPa,5:3,1.65,4.75,5,30.01.2007
Pelicans - Assat,3:1,1.55,5,6.25,30.01.2007
TPS Turku - Espoo,4:0,1.95,4.34,3.6,30.01.2007
44. Round,,1,X,2,
Espoo - IFK Helsinki,2:3,2.29,4.45,2.63,29.01.2007
Hameenlinna - Ilves,2:4,1.72,4.5,4,27.01.2007
KalPa - Karpat,0:5,6,5.25,1.45,27.01.2007
SaiPa - Pelicans,5:2,2.29,4.4,2.65,27.01.2007
Tappara - Lukko,3:0,1.85,4.4,3.55,27.01.2007
TPS Turku - Assat,5:2,1.55,4.8,5.3,27.01.2007
29. Round,,1,X,2,
Jyvaskyla - Jokerit,5:2,3.15,4.54,2,27.01.2007
43. Round,,1,X,2,
Assat - TPS Turku,3:6,2.8,4.5,2.2,25.01.2007
IFK Helsinki - Jokerit,3:2 pen.,2.29,4.33,2.6,25.01.2007
Karpat - Jyvaskyla,3:2 ET,1.33,6.5,8,25.01.2007
Tappara - Hameenlinna,3:4 ET,2.02,4.33,3,25.01.2007
Espoo - SaiPa,3:1,1.6,4.75,4.75,23.01.2007
38. Round,,1,X,2,
Hameenlinna - Ilves,1:2,1.71,4.5,4.4,23.01.2007
TPS Turku - Lukko,2:5,1.95,4.5,3.4,23.01.2007
40. Round,,1,X,2,
KalPa - Hameenlinna,5:4,6.25,4.84,1.55,21.01.2007
38. Round,,1,X,2,
Espoo - TPS Turku,2:3 pen.,2.04,4.33,2.9,21.01.2007
42. Round,,1,X,2,
Ilves - Tappara,3:2,3,4.4,2.21,20.01.2007
Jokerit - IFK Helsinki,1:4,1.96,4.4,3.35,20.01.2007
Jyvaskyla - KalPa,3:4,1.5,5,5.25,20.01.2007
Lukko - Assat,4:1,1.6,4.7,5,20.01.2007
Pelicans - Espoo,2:1 pen.,2.38,4.33,2.45,20.01.2007
SaiPa - Karpat,2:4,3,4.5,2.04,20.01.2007
41. Round,,1,X,2,
Assat - Espoo,5:2,3,4.5,2.1,18.01.2007
Hameenlinna - Jokerit,4:3,2.2,4.34,3,18.01.2007
IFK Helsinki - Ilves,4:1,1.75,4.5,3.8,18.01.2007
Jyvaskyla - SaiPa,4:2,2.15,4.5,3.1,18.01.2007
Lukko - Karpat,2:0,2.5,4.34,2.29,18.01.2007
Tappara - KalPa,3:1,1.29,7.5,9.5,18.01.2007
TPS Turku - Pelicans,4:3 ET,1.75,4.5,3.8,18.01.2007
40. Round,,1,X,2,
Espoo - Tappara,0:1 pen.,2.1,4.5,2.9,16.01.2007
Ilves - Jyvaskyla,6:0,1.8,4.5,3.7,16.01.2007
Jokerit - TPS Turku,3:4,1.71,4.5,4.05,16.01.2007
Karpat - Assat,2:1,1.27,6.5,8.25,16.01.2007
Pelicans - Lukko,4:0,2.29,4.33,2.7,16.01.2007
SaiPa - IFK Helsinki,2:1,2.75,4.4,2.2,16.01.2007
39. Round,,1,X,2,
Ilves - TPS Turku,2:1 ET,2.15,4.45,2.9,13.01.2007
Jyvaskyla - Tappara,4:3,3.15,4.45,2.1,13.01.2007
KalPa - Assat,2:1 ET,2.7,4.33,2.25,13.01.2007
Lukko - Jokerit,1:2,2.5,4.4,2.38,13.01.2007
Pelicans - Karpat,3:1,3.5,4.33,1.9,13.01.2007
SaiPa - Espoo,4:2,2.9,4.33,2.1,13.01.2007
38. Round,,1,X,2,
TPS Turku - IFK Helsinki,3:4,2.2,4.4,2.8,12.01.2007
Assat - Ilves,2:3,2.29,4.4,2.75,11.01.2007
Espoo - KalPa,4:2,1.36,5.75,7.5,11.01.2007
Jokerit - SaiPa,5:3,1.4,5.75,6.5,11.01.2007
Karpat - Jyvaskyla,2:0,1.36,6,7.5,11.01.2007
Tappara - Pelicans,3:1,1.61,4.59,4.5,11.01.2007
IFK Helsinki - Espoo,2:3,1.95,4.55,3.1,10.01.2007
Ilves - Lukko,3:4,2.25,4.33,2.7,09.01.2007
Jokerit - KalPa,8:3,1.22,6.8,9.5,09.01.2007
SaiPa - Pelicans,1:3,2.2,4.4,2.6,09.01.2007
37. Round,,1,X,2,
Assat - SaiPa,4:3,2.15,4.33,2.75,06.01.2007
Hameenlinna - Espoo,5:4 ET,1.95,4.5,3.2,06.01.2007
Jokerit - Tappara,3:1,1.9,4.5,3.25,06.01.2007
Jyvaskyla - Pelicans,1:2,2.15,4.33,3,06.01.2007
Karpat - IFK Helsinki,1:2,1.65,5,4.65,06.01.2007
TPS Turku - KalPa,2:1,1.4,5.6,7.75,06.01.2007
36. Round,,1,X,2,
IFK Helsinki - Jyvaskyla,1:2 pen.,1.53,5,5.5,04.01.2007
KalPa - Jokerit,1:2 ET,5,5.15,1.6,04.01.2007
Lukko - TPS Turku,5:4 ET,2,4.5,3.2,04.01.2007
SaiPa - Hameenlinna,2:3 ET,3.2,4.5,2,04.01.2007
Tappara - Assat,8:2,1.4,5.45,6,04.01.2007
Espoo - Karpat,5:0,2.65,4.5,2.29,03.01.2007
35. Round,,1,X,2,
Hameenlinna - Tappara,2:1 ET,1.95,4.5,3.25,02.01.2007
Ilves - Espoo,4:3 ET,2.45,4.5,2.35,02.01.2007
Jokerit - Assat,3:2 ET,1.4,6.25,6.5,02.01.2007
Lukko - Jyvaskyla,6:0,1.75,4.5,4.05,02.01.2007
Pelicans - IFK Helsinki,1:2,2.5,4.5,2.5,02.01.2007
SaiPa - KalPa,5:1,1.6,4.75,4.5,02.01.2007
TPS Turku - Karpat,5:4 ET,3,4.5,2.04,02.01.2007
34. Round,,1,X,2,
Assat - Hameenlinna,4:3,3.85,4.65,1.86,30.12.2006
Espoo - Jokerit,4:6,2.4,4.5,2.5,30.12.2006
IFK Helsinki - Lukko,5:1,2,4.75,3.4,30.12.2006
Jyvaskyla - TPS Turku,3:2 ET,2.75,4.5,2.29,30.12.2006
KalPa - Pelicans,4:3,3.05,4.59,2,30.12.2006
Karpat - Ilves,4:0,1.42,5.45,6.25,30.12.2006
Tappara - SaiPa,4:2,1.5,5.09,5.95,30.12.2006
33. Round,,1,X,2,
IFK Helsinki - Jokerit,4:1,2.85,4.4,2.2,28.12.2006
Ilves - Tappara,2:1,3.35,4.4,1.95,28.12.2006
Jyvaskyla - KalPa,4:0,1.65,4.65,5,28.12.2006
Karpat - Hameenlinna,2:3 ET,1.75,4.59,3.8,28.12.2006
Lukko - Assat,4:2,1.65,4.84,4.4,28.12.2006
Pelicans - Espoo,2:4,2.5,4.4,2.45,28.12.2006
TPS Turku - SaiPa,3:1,1.6,4.9,5,28.12.2006
32. Round,,1,X,2,
Assat - IFK Helsinki,3:2,2.45,4.4,2.5,09.12.2006
Espoo - Jyvaskyla,2:0,1.6,4.65,5,09.12.2006
Hameenlinna - TPS Turku,2:1 ET,1.95,4.5,3.2,09.12.2006
Jokerit - Pelicans,3:4 pen.,1.55,5,5.15,09.12.2006
KalPa - Lukko,3:4,3.45,4.5,2,09.12.2006
SaiPa - Ilves,5:3,2.45,4.33,2.54,09.12.2006
Tappara - Karpat,3:2,2.29,4.33,2.45,09.12.2006
31. Round,,1,X,2,
TPS Turku - Tappara,2:3,2.1,4.5,2.7,08.12.2006
IFK Helsinki - KalPa,3:2,1.41,5.8,5.95,07.12.2006
Ilves - Jokerit,7:2,3.45,4.5,2,07.12.2006
Jyvaskyla - Assat,2:3 ET,1.9,4.59,3.1,07.12.2006
Karpat - SaiPa,4:0,1.36,5.95,7,07.12.2006
Lukko - Espoo,5:3,2.29,4.4,2.54,07.12.2006
Pelicans - Hameenlinna,4:2,2.8,4.4,2.2,07.12.2006
30. Round,,1,X,2,
Assat - Pelicans,2:1,2.4,4.4,2.45,05.12.2006
Hameenlinna - Jyvaskyla,3:4 ET,1.57,4.8,5,05.12.2006
Jokerit - Karpat,3:2,2.2,4.33,2.6,05.12.2006
KalPa - Ilves,2:3 pen.,2.9,4.33,2.1,05.12.2006
SaiPa - Lukko,1:4,2.29,4.4,2.7,05.12.2006
Tappara - IFK Helsinki,4:1,1.83,4.65,3.4,05.12.2006
29. Round,,1,X,2,
