Hameenlinna - Assat,2:3 ET,2.5,4.8,2.5,10.03.2011
Jokerit - Jyvaskyla,4:1,2.15,4.58,3.17,10.03.2011
KalPa - SaiPa,5:2,1.45,6.05,7.53,10.03.2011
Karpat - Ilves,4:1,1.5,5.8,6.07,10.03.2011
Lukko - Pelicans,1:2 pen.,1.72,5,4.2,10.03.2011
Tappara - IFK Helsinki,4:3 pen.,5.45,5.39,1.6,10.03.2011
TPS Turku - Espoo,3:2 pen.,2.29,4.5,2.65,10.03.2011
Assat - Jokerit,2:3,1.9,4.47,3.59,08.03.2011
Espoo - SaiPa,4:2,1.65,4.8,4.83,08.03.2011
IFK Helsinki - TPS Turku,2:1 pen.,1.35,6.77,7.25,08.03.2011
Ilves - KalPa,1:3,2.65,4.25,2.4,08.03.2011
Jyvaskyla - Hameenlinna,1:3,1.55,5.66,5.46,08.03.2011
Lukko - Karpat,1:2,2.1,4.82,3.33,08.03.2011
Pelicans - Tappara,4:1,1.75,4.79,4.09,08.03.2011
Hameenlinna - Pelicans,1:2,1.55,5.27,4.9,05.03.2011
Jokerit - Lukko,3:4 pen.,2.27,4.2,2.85,05.03.2011
KalPa - Assat,1:3,2.29,4.2,2.77,05.03.2011
Karpat - Espoo,4:1,1.9,4.67,3.65,05.03.2011
SaiPa - IFK Helsinki,2:1,4.51,5.19,1.7,05.03.2011
Tappara - Jyvaskyla,2:5,4.5,4.9,1.75,05.03.2011
TPS Turku - Ilves,2:0,2.49,4.36,2.45,05.03.2011
Assat - Tappara,4:0,1.48,5.75,6.22,03.03.2011
Espoo - IFK Helsinki,1:4,2.8,4.34,2.29,03.03.2011
Ilves - Hameenlinna,1:5,2.06,4.34,3.08,03.03.2011
Jokerit - Karpat,1:2,1.87,4.5,3.55,03.03.2011
Jyvaskyla - SaiPa,4:0,1.36,6,7.38,03.03.2011
Lukko - TPS Turku,3:0,1.46,5.8,6.13,03.03.2011
Pelicans - KalPa,1:2,3.28,4.5,1.95,03.03.2011
Hameenlinna - Karpat,0:1 pen.,2.27,4.3,2.8,01.03.2011
IFK Helsinki - Ilves,4:0,1.64,5,4.9,01.03.2011
KalPa - Jyvaskyla,0:1 ET,2.67,4.36,2.57,01.03.2011
Pelicans - Espoo,5:2,3.02,4.38,2.1,01.03.2011
SaiPa - Jokerit,4:6,3.03,4.38,2.1,01.03.2011
Tappara - Lukko,2:6,2.8,4.34,2.22,01.03.2011
TPS Turku - Assat,4:8,3.35,4.53,2.04,01.03.2011
Assat - IFK Helsinki,2:4,2.29,4.34,2.75,26.02.2011
Ilves - Espoo,4:1,2.31,4.34,2.7,26.02.2011
Jokerit - Hameenlinna,4:1,1.83,4.69,3.75,26.02.2011
Jyvaskyla - TPS Turku,1:0 ET,1.33,7.12,8.92,26.02.2011
Karpat - Tappara,5:3,1.8,4.84,3.9,26.02.2011
Lukko - KalPa,5:2,2.04,4.34,3.36,26.02.2011
SaiPa - Pelicans,4:3,2,4.82,3.35,26.02.2011
Assat - Karpat,4:0,1.92,4.55,3.5,24.02.2011
IFK Helsinki - Lukko,6:3,1.82,4.51,3.85,24.02.2011
Jokerit - Ilves,3:5,1.7,5.08,4.55,24.02.2011
Pelicans - Jyvaskyla,1:3,4.59,4.86,1.8,24.02.2011
Tappara - Espoo,1:3,2.67,4.55,2.35,24.02.2011
TPS Turku - KalPa,2:1,3.44,4.54,2.15,24.02.2011
Ilves - Pelicans,5:4,1.8,5.15,3.95,22.02.2011
Jyvaskyla - IFK Helsinki,4:2,1.9,4.76,3.81,22.02.2011
KalPa - Hameenlinna,3:2,1.9,4.59,3.81,22.02.2011
Karpat - TPS Turku,4:3 ET,1.65,5.64,4.75,22.02.2011
SaiPa - Tappara,5:2,2.25,4.4,2.8,22.02.2011
Jokerit - Espoo,1:2 pen.,2,4.44,3.25,20.02.2011
Hameenlinna - Lukko,2:3,2.25,4.4,2.75,19.02.2011
IFK Helsinki - KalPa,2:5,1.67,4.93,4.26,19.02.2011
Karpat - Jyvaskyla,4:2,2.99,4.4,2.15,19.02.2011
Pelicans - Assat,0:4,3,4.5,2.1,19.02.2011
Tappara - Jokerit,2:1,2.95,4.4,2.2,19.02.2011
Espoo - Ilves,4:3 pen.,1.73,5.03,4.3,18.02.2011
