63. Round,,1,X,2,
Espoo - Assat,7:2,1.22,8,8.5,17.03.2002
Ilves - SaiPa,7:1,1.25,8,8.5,17.03.2002
Jokerit - Tappara,0:1,2.29,4.8,2.45,17.03.2002
Jyvaskyla - Karpat,3:1,1.5,5,4.7,17.03.2002
Lukko - IFK Helsinki,1:3,2.29,4.7,2.45,17.03.2002
Pelicans - TPS Turku,3:2,2.5,4.59,2.29,17.03.2002
62. Round,,1,X,2,
Assat - Pelicans,0:2,2.8,4.8,2.25,16.03.2002
IFK Helsinki - Hameenlinna,3:8,3,4.8,1.89,16.03.2002
Karpat - Ilves,2:4,2.25,5,2.15,16.03.2002
SaiPa - Lukko,7:6,2.29,4.75,2.54,16.03.2002
Tappara - Jyvaskyla,3:3 ET,1.58,5,3.8,16.03.2002
TPS Turku - Espoo,3:4,1.63,5,3.45,16.03.2002
61. Round,,1,X,2,
Hameenlinna - Espoo,5:2,1.6,5,4.55,14.03.2002
Jyvaskyla - Jokerit,2:0,2.5,4.7,2.29,14.03.2002
Lukko - Ilves,0:7,3,4.8,1.89,14.03.2002
SaiPa - Karpat,3:1,3.7,4.8,1.79,14.03.2002
TPS Turku - Assat,2:1,1.34,6,7,14.03.2002
Tappara - Pelicans,3:2,1.6,5,4.2,12.03.2002
60. Round,,1,X,2,
Espoo - Tappara,4:2,2.4,4.65,2.29,10.03.2002
Assat - Jyvaskyla,2:4,2.7,4.7,2.15,09.03.2002
Ilves - Hameenlinna,2:4,2.4,4.59,2.29,09.03.2002
Jokerit - TPS Turku,2:3,1.9,4.75,3.1,09.03.2002
Karpat - Lukko,2:1,1.45,5.2,5.5,09.03.2002
Pelicans - IFK Helsinki,6:3,1.91,4.75,3.3,09.03.2002
59. Round,,1,X,2,
Assat - Jokerit,4:3,3.9,4.84,1.79,07.03.2002
Hameenlinna - Lukko,8:2,1.35,6.1,7,07.03.2002
IFK Helsinki - Karpat,5:4,2.1,4.7,2.7,07.03.2002
Jyvaskyla - TPS Turku,2:2 ET,2.5,4.65,2.25,07.03.2002
Pelicans - Espoo,5:3,2,4.75,2.9,07.03.2002
Tappara - SaiPa,4:0,1.25,8.19,8.69,07.03.2002
58. Round,,1,X,2,
Espoo - Jyvaskyla,6:1,1.95,4.75,3,06.03.2002
Ilves - Assat,2:1,1.51,5,6,05.03.2002
Jokerit - Pelicans,1:3,1.6,4.8,4.3,05.03.2002
Karpat - Hameenlinna,2:2 ET,2.35,4.65,2.29,05.03.2002
SaiPa - IFK Helsinki,2:5,2.75,4.7,2.04,05.03.2002
TPS Turku - Tappara,2:4,2.25,4.65,2.54,05.03.2002
57. Round,,1,X,2,
IFK Helsinki - Ilves,0:1,2.04,4.7,2.75,03.03.2002
Espoo - Jokerit,2:1,2.8,4.7,2.1,02.03.2002
Hameenlinna - SaiPa,4:2,1.26,8.19,8.69,02.03.2002
Lukko - TPS Turku,0:2,3.3,4.75,1.89,02.03.2002
Pelicans - Jyvaskyla,2:3,1.8,4.84,3.3,02.03.2002
Tappara - Assat,2:3,1.33,6.1,7,02.03.2002
56. Round,,1,X,2,
Jokerit - Lukko,3:0,1.33,6.5,7,01.03.2002
Jyvaskyla - Ilves,3:2 ET,2.1,4.7,2.65,28.02.2002
Pelicans - Karpat,5:2,2.15,4.7,2.6,28.02.2002
Tappara - Hameenlinna,4:3,1.95,4.8,2.9,28.02.2002
TPS Turku - SaiPa,7:3,1.32,7.2,7.6,28.02.2002
55. Round,,1,X,2,
Hameenlinna - Pelicans,6:0,1.7,4.8,4,26.02.2002
IFK Helsinki - Jokerit,2:4,2.8,4.75,2.1,26.02.2002
Ilves - Tappara,4:2,2.8,4.75,2.1,26.02.2002
Karpat - TPS Turku,0:4,2.29,4.7,2.45,26.02.2002
Lukko - Assat,3:2,2.15,4.7,2.75,26.02.2002
SaiPa - Espoo,3:4,3,4.84,1.95,26.02.2002
54. Round,,1,X,2,
Assat - Hameenlinna,1:1 ET,3.1,4.7,1.85,10.02.2002
,,1,X,2,
TPS Turku - Karpat,5:2,1.84,4.7,3.6,10.02.2002
54. Round,,1,X,2,
Jokerit - Karpat,3:1,1.65,4.8,4.09,09.02.2002
Jyvaskyla - SaiPa,3:2,1.55,4.9,5.09,09.02.2002
Tappara - Lukko,2:1,1.4,5.4,5.9,09.02.2002
TPS Turku - IFK Helsinki,4:2,1.65,4.8,4,09.02.2002
Espoo - Ilves,2:6,1.95,4.7,3,08.02.2002
53. Round,,1,X,2,
Hameenlinna - Jyvaskyla,8:5,1.55,5,5.09,07.02.2002
IFK Helsinki - Tappara,1:2 ET,2.54,4.5,2.25,07.02.2002
