62. Round,,1,X,2,
Assat - Espoo,1:3,1.7,5.09,4.4,05.03.2004
IFK Helsinki - Karpat,5:2,2.25,4.84,2.54,05.03.2004
Ilves - Jokerit,1:0,2.45,4.5,2.45,05.03.2004
Lukko - Jyvaskyla,3:3 ET,2,4.25,3.7,05.03.2004
SaiPa - Tappara,0:5,2.75,4.9,2.25,05.03.2004
TPS Turku - Hameenlinna,0:1,1.77,4.95,5.7,05.03.2004
61. Round,,1,X,2,
Hameenlinna - IFK Helsinki,4:3,2.1,4.9,3.5,04.03.2004
Jokerit - Pelicans,3:0,1.2,8.5,9.99,04.03.2004
Jyvaskyla - Ilves,4:1,2.45,4.8,2.4,04.03.2004
Espoo - Lukko,1:0,2.4,4.4,2.54,03.03.2004
Karpat - TPS Turku,2:3,2.15,4.45,2.85,03.03.2004
60. Round,,1,X,2,
Tappara - Assat,3:1,2,4.5,2.85,03.03.2004
Ilves - Karpat,4:3 ET,3,4.7,2.1,02.03.2004
Lukko - IFK Helsinki,1:2,2.1,4.65,3,02.03.2004
Pelicans - SaiPa,4:3 ET,2.45,4.9,2.29,02.03.2004
TPS Turku - Jyvaskyla,2:2 ET,1.5,5.09,6.5,02.03.2004
59. Round,,1,X,2,
Tappara - Karpat,4:5,3,4.65,2.2,29.02.2004
Espoo - Pelicans,6:0,1.23,8,9.99,28.02.2004
Hameenlinna - Lukko,2:3 ET,2.15,4.65,2.7,28.02.2004
Ilves - TPS Turku,1:2,2.85,4.45,2.27,28.02.2004
Jyvaskyla - Assat,2:3 ET,2,4.5,2.75,28.02.2004
SaiPa - Jokerit,2:3 ET,6.5,5,1.55,28.02.2004
58. Round,,1,X,2,
IFK Helsinki - Ilves,6:2,1.85,4.65,4,27.02.2004
Jokerit - Tappara,1:2,1.7,4.7,3.6,26.02.2004
Jyvaskyla - Hameenlinna,0:5,2.75,4.45,2.2,26.02.2004
Pelicans - Assat,3:4,7.75,5.09,1.62,26.02.2004
