54. Round,,1,X,2,
Assat - KalPa,10:1,1.37,5,5,21.03.1999
Espoo - Tappara,2:1,1.85,4.59,2.9,21.03.1999
IFK Helsinki - Hameenlinna,7:0,1.55,4.9,4.09,21.03.1999
Ilves - SaiPa,3:1,1.7,4.84,3.15,21.03.1999
Jyvaskyla - Lukko,6:1,1.35,5,5,21.03.1999
TPS Turku - Jokerit,4:1,1.85,4.59,2.9,21.03.1999
53. Round,,1,X,2,
Hameenlinna - Ilves,8:2,2.04,4.59,2.54,20.03.1999
KalPa - IFK Helsinki,3:6,4.8,4.9,1.47,20.03.1999
Lukko - Espoo,5:2,2.6,4.8,1.8,20.03.1999
SaiPa - Assat,4:3,1.8,4.9,2.6,20.03.1999
Tappara - TPS Turku,3:4,2.15,4.5,2.15,20.03.1999
52. Round,,1,X,2,
Hameenlinna - KalPa,4:1,1.21,7,7.5,18.03.1999
Ilves - Assat,5:0,1.7,4.8,2.7,18.03.1999
Jyvaskyla - Espoo,5:4,1.8,4.7,2.95,18.03.1999
Lukko - TPS Turku,1:3,2.5,4.7,1.85,18.03.1999
SaiPa - IFK Helsinki,2:4,2.5,4.5,2.1,18.03.1999
51. Round,,1,X,2,
Espoo - Jokerit,5:3,2.15,4.59,2.15,16.03.1999
IFK Helsinki - Ilves,4:1,1.7,4.7,3.5,14.03.1999
Assat - Hameenlinna,4:1,2,4.65,2.6,13.03.1999
KalPa - SaiPa,2:5,3,4.84,1.75,13.03.1999
Tappara - Lukko,4:1,1.61,4.84,3.5,13.03.1999
TPS Turku - Jyvaskyla,5:4,1.47,4.84,4,13.03.1999
50. Round,,1,X,2,
Assat - IFK Helsinki,1:1,2.45,4.59,2.15,11.03.1999
Hameenlinna - SaiPa,6:4,1.67,4.8,3.5,11.03.1999
Ilves - KalPa,8:3,1.23,7,7.5,11.03.1999
Jokerit - Lukko,1:4,1.3,5.25,6,11.03.1999
Jyvaskyla - Tappara,3:4 pen.,1.8,4.7,2.95,11.03.1999
Espoo - TPS Turku,3:0,2.5,4.75,2,10.03.1999
49. Round,,1,X,2,
IFK Helsinki - Espoo,4:0,1.45,4.84,4.2,09.03.1999
KalPa - Jokerit,0:9,4,4.84,1.5,09.03.1999
Lukko - Hameenlinna,3:5,2.29,4.59,2.15,09.03.1999
SaiPa - Jyvaskyla,4:2,1.8,4.7,2.8,09.03.1999
Tappara - Assat,4:3,2,4.59,2.5,09.03.1999
TPS Turku - Ilves,3:1,1.6,4.8,3.5,09.03.1999
53. Round,,1,X,2,
Jokerit - Jyvaskyla,2:5,1.43,5,4.2,07.03.1999
47. Round,,1,X,2,
Ilves - Espoo,4:5,1.52,4.84,4,07.03.1999
48. Round,,1,X,2,
Jyvaskyla - KalPa,3:2,1.33,5.6,5.6,06.03.1999
Lukko - Assat,5:4,2.25,4.65,2.25,06.03.1999
Tappara - Ilves,5:3,2.29,4.59,2.15,06.03.1999
TPS Turku - Hameenlinna,2:1,1.5,4.84,4.09,06.03.1999
47. Round,,1,X,2,
Assat - Jokerit,2:3,2.25,4.59,2.2,04.03.1999
Hameenlinna - Jyvaskyla,4:2,1.65,4.8,3.4,04.03.1999
IFK Helsinki - TPS Turku,3:2,2,4.59,,04.03.1999
SaiPa - Lukko,3:3,1.52,5,3.8,04.03.1999
48. Round,,1,X,2,
Espoo - SaiPa,3:2,2,4.59,2.6,03.03.1999
Jokerit - IFK Helsinki,1:0,2.1,4.5,2.5,02.03.1999
47. Round,,1,X,2,
KalPa - Tappara,3:4 pen.,2.75,4.7,1.85,02.03.1999
42. Round,,1,X,2,
Ilves - Hameenlinna,2:4,1.6,4.8,3.5,02.03.1999
46. Round,,1,X,2,
Espoo - Hameenlinna,3:4 pen.,2.04,4.5,2.5,28.02.1999
Jokerit - Ilves,2:5,1.75,4.8,2.8,27.02.1999
Jyvaskyla - Assat,5:0,1.8,4.7,2.75,27.02.1999
Lukko - KalPa,0:1,1.5,5,3.75,27.02.1999
Tappara - IFK Helsinki,4:4,2.7,4.55,1.9,27.02.1999
TPS Turku - SaiPa,4:0,1.35,5,5,27.02.1999
45. Round,,1,X,2,
Espoo - Assat,6:4,2,4.59,2.6,25.02.1999
Jyvaskyla - Ilves,6:2,2.35,4.59,2.15,25.02.1999
Lukko - IFK Helsinki,2:2,2.95,4.65,1.8,25.02.1999
Tappara - SaiPa,4:0,2.1,4.59,2.45,25.02.1999
