63. Round,,1,X,2,
Espoo - IFK Helsinki,1:3,1.54,4.4,5,18.03.2001
Jokerit - Karpat,4:1,1.47,5,3.8,18.03.2001
Lukko - SaiPa,2:1,1.74,5,3,18.03.2001
Pelicans - Assat,8:1,1.26,6,6,18.03.2001
Tappara - Hameenlinna,5:3,1.63,4.8,3.3,18.03.2001
TPS Turku - Ilves,4:2,1.47,4.84,4.59,18.03.2001
62. Round,,1,X,2,
Assat - Espoo,0:4,3.1,5,1.7,17.03.2001
Hameenlinna - Pelicans,6:2,2,4.8,2.6,17.03.2001
IFK Helsinki - TPS Turku,5:4 pen.,2.75,4.8,1.9,17.03.2001
Ilves - Jyvaskyla,3:3,1.47,5.2,4.25,17.03.2001
Karpat - Tappara,2:1,2,4.8,2.6,17.03.2001
SaiPa - Jokerit,0:3,2.29,3.6,2,17.03.2001
61. Round,,1,X,2,
Espoo - Pelicans,1:1,1.84,4.7,2.8,15.03.2001
Hameenlinna - Karpat,0:4,1.84,4.7,2.8,15.03.2001
IFK Helsinki - Assat,5:4,1.42,4.5,4.09,15.03.2001
Lukko - Jokerit,1:1,2.4,4.7,2.1,15.03.2001
Tappara - SaiPa,5:0,1.79,5,2.8,15.03.2001
TPS Turku - Jyvaskyla,5:2,1.32,5.2,4.84,15.03.2001
,,1,X,2,
Jokerit - IFK Helsinki,10:3,1.79,5,2.8,13.03.2001
60. Round,,1,X,2,
Ilves - Lukko,2:3,2,3.9,2.6,11.03.2001
Assat - Hameenlinna,5:4,3.3,4.84,1.75,10.03.2001
Jokerit - Espoo,3:2,1.63,4.4,3.5,10.03.2001
Jyvaskyla - Tappara,9:1,3.1,4.8,1.8,10.03.2001
Karpat - IFK Helsinki,5:1,2.29,3.6,2,10.03.2001
Pelicans - TPS Turku,2:1,2.7,4.65,2,10.03.2001
59. Round,,1,X,2,
Espoo - SaiPa,5:1,1.9,3.8,3.3,08.03.2001
Jyvaskyla - Hameenlinna,3:4,2.75,4.75,1.88,08.03.2001
Lukko - Assat,3:3,1.42,4.5,4.09,08.03.2001
Tappara - Ilves,3:2 pen.,2,4.7,2.75,08.03.2001
58. Round,,1,X,2,
Assat - Tappara,5:4,3.3,4.84,1.75,06.03.2001
Hameenlinna - Jokerit,6:2,2.7,4.65,2,06.03.2001
IFK Helsinki - Pelicans,2:4,1.63,5,3.4,06.03.2001
Ilves - Espoo,7:4,1.84,4.7,2.8,06.03.2001
Karpat - Lukko,5:3,2.04,4.7,2.54,06.03.2001
SaiPa - Jyvaskyla,6:1,1.54,4.4,5,06.03.2001
,,1,X,2,
TPS Turku - Hameenlinna,4:1,1.42,5.2,4.09,04.03.2001
57. Round,,1,X,2,
Assat - TPS Turku,3:5,4,5,1.55,03.03.2001
Hameenlinna - Ilves,3:2,2.1,4.59,2.5,03.03.2001
Jyvaskyla - Lukko,2:5,2.5,4.65,2.1,03.03.2001
Pelicans - Jokerit,4:2,2.6,4.59,2.1,03.03.2001
SaiPa - Karpat,7:1,1.84,4.84,2.85,03.03.2001
Tappara - Espoo,2:1,1.68,5,3.1,03.03.2001
56. Round,,1,X,2,
Espoo - Karpat,4:3,1.79,4.84,2.75,01.03.2001
Jokerit - Ilves,4:1,1.63,4.4,3.5,01.03.2001
Jyvaskyla - Assat,4:2,1.79,5,2.8,01.03.2001
Lukko - IFK Helsinki,1:0,2.04,4.65,2.35,01.03.2001
Pelicans - SaiPa,0:4,1.84,4.7,2.8,01.03.2001
,,1,X,2,
TPS Turku - Karpat,5:3,1.53,4.4,3.8,28.02.2001
Jokerit - Espoo,1:3,1.53,4.4,3.8,27.02.2001
Lukko - Tappara,1:1,2.25,4.59,2.15,25.02.2001
55. Round,,1,X,2,
Assat - Jokerit,1:4,3.3,4.84,1.75,24.02.2001
Hameenlinna - Lukko,4:1,2.1,4.8,2.29,24.02.2001
IFK Helsinki - Tappara,2:3,1.95,4.75,2.85,24.02.2001
Ilves - Pelicans,4:2,1.74,5,3,24.02.2001
Karpat - Jyvaskyla,6:1,1.74,5,3,24.02.2001
SaiPa - TPS Turku,3:1,2.7,4.65,2,24.02.2001
54. Round,,1,X,2,
Assat - SaiPa,3:2,2.45,4.55,2.2,22.02.2001
IFK Helsinki - Jyvaskyla,1:1,1.42,5,5,22.02.2001
Karpat - Ilves,2:2,2.04,3.9,2.65,22.02.2001
Pelicans - Lukko,3:2,2.04,3.9,2.65,22.02.2001
Tappara - Jokerit,5:0,2.29,3.6,2,22.02.2001
TPS Turku - Espoo,4:1,1.53,5,3.6,22.02.2001
53. Round,,1,X,2,
Ilves - Assat,1:1,1.37,5.5,5.5,20.02.2001
Jokerit - TPS Turku,2:2,2.04,3.9,2.65,20.02.2001
Jyvaskyla - Pelicans,2:5,2.25,4.59,2.25,20.02.2001
SaiPa - IFK Helsinki,2:1,2.25,4.59,2.25,20.02.2001
,,1,X,2,
Espoo - Hameenlinna,2:1 pen.,1.84,4.7,2.8,19.02.2001
IFK Helsinki - Jokerit,6:1,2.35,4,2.15,18.02.2001
52. Round,,1,X,2,
Espoo - Lukko,1:2,1.95,4.65,2.54,17.02.2001
Hameenlinna - SaiPa,1:2,1.74,5,3,17.02.2001
Ilves - IFK Helsinki,3:1,2.15,3.9,2.29,17.02.2001
Jokerit - Jyvaskyla,2:1,1.35,5,4.5,17.02.2001
Pelicans - Karpat,2:2,1.95,4.8,2.75,17.02.2001
TPS Turku - Tappara,2:0,1.68,5,3.5,17.02.2001
51. Round,,1,X,2,
IFK Helsinki - Hameenlinna,1:3,1.53,5,3.6,15.02.2001
Jyvaskyla - Espoo,0:6,2.35,4.59,2.35,15.02.2001
Karpat - Assat,4:3,1.53,5,3.6,15.02.2001
Lukko - TPS Turku,0:3,2.65,4.59,2,15.02.2001
SaiPa - Ilves,2:1,2.2,4.65,2.4,15.02.2001
Tappara - Pelicans,3:2 pen.,1.53,5,3.6,15.02.2001
50. Round,,1,X,2,
Assat - Lukko,5:6,2.75,4,1.8,13.02.2001
Espoo - TPS Turku,1:3,2.75,4,1.8,13.02.2001
Hameenlinna - Jyvaskyla,3:3,1.79,5,2.8,13.02.2001
Ilves - Tappara,3:2,2.35,4.59,2.35,13.02.2001
Karpat - Pelicans,3:4,1.9,3.8,3.3,13.02.2001
49. Round,,1,X,2,
Espoo - IFK Helsinki,5:3,2.4,4.7,2.1,04.02.2001
Ilves - Assat,4:2,1.47,4.4,4.4,03.02.2001
Jyvaskyla - SaiPa,3:6,2.04,3.9,2.65,03.02.2001
Pelicans - Hameenlinna,3:1,2.04,3.9,2.65,03.02.2001
TPS Turku - Jokerit,2:2,2.04,3.9,2.65,03.02.2001
48. Round,,1,X,2,
Hameenlinna - Assat,7:2,1.58,5.5,3.65,01.02.2001
