58. Round,,1,X,2,
IFK Helsinki - KalPa,5:6 pen.,1.14,8.5,15,15.03.2006
Ilves - Jokerit,5:2,2.1,5,2.6,15.03.2006
Jyvaskyla - SaiPa,5:2,2.6,4.33,2.45,15.03.2006
Karpat - Hameenlinna,4:1,1.7,4.5,4,15.03.2006
Lukko - Tappara,4:1,4,4.5,1.65,15.03.2006
Pelicans - Espoo,4:3,2.4,4.5,2.45,15.03.2006
TPS Turku - Assat,1:2 ET,1.8,4.33,3.5,15.03.2006
57. Round,,1,X,2,
Assat - Jyvaskyla,3:1,1.8,4.4,3.75,14.03.2006
Espoo - TPS Turku,4:0,2.35,4.33,2.8,14.03.2006
Hameenlinna - Pelicans,3:0,1.62,4.8,4.5,14.03.2006
Jokerit - Karpat,5:4 ET,2.5,4.5,2.5,14.03.2006
KalPa - Ilves,0:5,6.25,5.15,1.45,14.03.2006
SaiPa - Lukko,1:2,1.33,6.25,10,14.03.2006
Tappara - IFK Helsinki,6:7 ET,2.2,4.33,2.75,14.03.2006
56. Round,,1,X,2,
IFK Helsinki - SaiPa,5:1,1.83,4.4,3.9,11.03.2006
Ilves - Espoo,1:3,2.2,4.25,2.75,11.03.2006
Jyvaskyla - Jokerit,3:4,2.5,4.25,2.7,11.03.2006
Karpat - KalPa,8:4,1.14,12,24,11.03.2006
Lukko - Hameenlinna,2:1 ET,4.9,4.7,1.73,11.03.2006
Pelicans - Assat,2:1,2.7,4.25,2.35,11.03.2006
TPS Turku - Tappara,1:0 ET,2.65,4.25,2.5,11.03.2006
55. Round,,1,X,2,
Assat - Espoo,0:4,1.9,4.59,3.75,09.03.2006
IFK Helsinki - Lukko,5:3,1.3,6,10,09.03.2006
Jyvaskyla - TPS Turku,1:2,2.45,4.25,2.7,09.03.2006
KalPa - Pelicans,3:7,4.2,4.4,1.8,09.03.2006
Karpat - Ilves,3:0,1.62,4.8,5.9,09.03.2006
SaiPa - Jokerit,4:2,2.2,4.4,2.9,09.03.2006
Tappara - Hameenlinna,5:2,1.91,4.4,3.65,09.03.2006
54. Round,,1,X,2,
Espoo - Tappara,3:2,2.65,4.33,2.25,07.03.2006
Hameenlinna - KalPa,4:0,1.14,9,14,07.03.2006
Ilves - SaiPa,5:3,2.1,4.34,2.9,07.03.2006
Jokerit - Assat,0:3,2,4.5,3.4,07.03.2006
Lukko - Jyvaskyla,1:2,2.7,4.34,2.25,07.03.2006
Pelicans - IFK Helsinki,2:1,3.5,4.45,1.86,07.03.2006
TPS Turku - Karpat,3:2 pen.,3,4.33,2.04,07.03.2006
53. Round,,1,X,2,
IFK Helsinki - Ilves,6:3,2.1,4.33,3.1,05.03.2006
Assat - SaiPa,1:3,2,4.4,3.1,04.03.2006
Jyvaskyla - Hameenlinna,3:1,2.9,4.33,2.15,04.03.2006
Lukko - Karpat,3:4,5.9,4.8,1.5,04.03.2006
Tappara - KalPa,4:2,1.15,8,11.5,04.03.2006
TPS Turku - Pelicans,1:0 pen.,1.61,4.59,4.8,04.03.2006
52. Round,,1,X,2,
Hameenlinna - IFK Helsinki,3:2,2.1,4.4,3.1,02.03.2006
Ilves - Jyvaskyla,4:2,1.75,4.4,4.2,02.03.2006
Jokerit - TPS Turku,7:1,2.15,4.4,3.1,02.03.2006
KalPa - Espoo,2:1 ET,6.25,5.2,1.47,02.03.2006
Karpat - Assat,5:3,1.5,4.59,4.8,02.03.2006
Pelicans - Lukko,4:1,1.85,4.34,3.75,02.03.2006
SaiPa - Tappara,3:2,2.5,4.25,2.38,02.03.2006
51. Round,,1,X,2,
IFK Helsinki - Jokerit,1:0,3.2,4.5,3.6,28.02.2006
Ilves - Tappara,2:1,2.9,4.33,2.25,28.02.2006
Jyvaskyla - KalPa,3:1,1.2,6.75,10,28.02.2006
Karpat - Espoo,2:1,1.47,5,6,28.02.2006
Lukko - Assat,0:2,2.9,4.5,2.1,28.02.2006
Pelicans - SaiPa,1:6,2.5,4.33,2.38,28.02.2006
TPS Turku - Hameenlinna,3:2 ET,2.54,4.33,2.35,28.02.2006
50. Round,,1,X,2,
Assat - IFK Helsinki,3:4 pen.,2.7,4.33,2.2,11.02.2006
Espoo - Jyvaskyla,4:3 ET,1.8,4.5,3.8,11.02.2006
Hameenlinna - Ilves,1:2 pen.,1.8,4.5,3.8,11.02.2006
KalPa - Lukko,4:2,3.8,4.5,1.75,11.02.2006
SaiPa - TPS Turku,5:1,2.1,4.3,3,11.02.2006
Tappara - Karpat,2:3 pen.,2.25,4.25,2.67,11.02.2006
49. Round,,1,X,2,
Assat - Hameenlinna,5:3,2.7,4.33,2.29,09.02.2006
Espoo - SaiPa,3:0,2.1,4.33,3.15,09.02.2006
Ilves - Lukko,3:1,1.67,4.5,4.15,09.02.2006
Jyvaskyla - Pelicans,2:4,1.8,4.5,3.9,09.02.2006
Karpat - IFK Helsinki,3:2 ET,1.9,4.5,3.4,09.02.2006
TPS Turku - KalPa,5:1,1.17,8.75,13,09.02.2006
Jokerit - Tappara,3:6,2.29,4.25,2.65,08.02.2006
48. Round,,1,X,2,
Lukko - TPS Turku,3:1,2.7,4.33,2.2,08.02.2006
Hameenlinna - Espoo,5:3,1.7,4.7,4,07.02.2006
IFK Helsinki - Jyvaskyla,2:1,1.65,5,4.8,07.02.2006
Pelicans - Ilves,0:3,2.45,4.3,2.38,07.02.2006
SaiPa - Karpat,1:2,3.1,4.4,2.1,07.02.2006
46. Round,,1,X,2,
Tappara - Assat,5:0,1.83,4.34,3.75,07.02.2006
47. Round,,1,X,2,
Assat - Ilves,3:1,2,4.3,3.1,04.02.2006
Espoo - Lukko,4:3,1.76,4.4,4.09,04.02.2006
Karpat - Jyvaskyla,2:0,1.4,5,7.25,04.02.2006
SaiPa - KalPa,8:0,1.25,6.7,9.99,04.02.2006
Tappara - Pelicans,0:1,1.53,4.8,5.2,04.02.2006
TPS Turku - IFK Helsinki,3:4,2.4,4.2,2.45,04.02.2006
Jokerit - Hameenlinna,4:3,2.29,4.33,2.65,03.02.2006
48. Round,,1,X,2,
IFK Helsinki - Espoo,1:3,1.7,4.5,4.2,02.02.2006
46. Round,,1,X,2,
Hameenlinna - SaiPa,2:5,1.61,4.59,4.8,02.02.2006
Ilves - TPS Turku,3:4 pen.,2.1,4.33,3.05,02.02.2006
Jyvaskyla - Tappara,1:2,3,4.33,2.04,02.02.2006
KalPa - Assat,1:4,6.5,5,1.45,02.02.2006
Lukko - Jokerit,3:6,2.35,4.25,2.7,02.02.2006
Pelicans - Karpat,4:2,4.7,4.59,1.57,02.02.2006
42. Round,,1,X,2,
Jokerit - Espoo,1:0,2,4.4,3.1,01.02.2006
45. Round,,1,X,2,
